STUDY_ID;MODEL_TYPE;CELL;CANCER_DISEASE;SITE;T0_cells;BASELINE_mL;AGE;SEX_1_female;BACKGROUND;STRAIN;EUTHANIZED;tf_days;N_mice;BASELINE_days;BASELINE_differential;FIG;HR;HR_LB;HR_UB;MedS;MedSD;MeanS;MeanSD;TREATMENT_1;TREATMENT_2;TREATMENT_3;TREATMENT_4;TREAT_START_1;TREAT_START_2;TREAT_START_3;TREAT_START_4;FREQ_1;FREQ_2;FREQ_3;FREQ_4;DOSE_1;DOSE_2;DOSE_3;DOSE_4;AGENT_1;AGENT_2;AGENT_3;AGENT_4;ROUTE_1;ROUTE_2;ROUTE_3;ROUTE_4;SIGNIFICANT
Tran_2017;SyMM;MOC1;Head and neck cancer;SC;5;ND;YOUNG;1;C57BL/6;WT;ND;90;9;12;0;5b;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx6;NA;NA;NA;10;0;0;0;RMP1-14;NA;NA;NA;IP;NA;NA;NA;1
Tran_2017;SyMM;MOC1;Head and neck cancer;SC;5;ND;YOUNG;1;C57BL/6;WT;ND;90;10;12;0;5b;;;;;;;;antiPD1;Cisplatin;NA;NA;0;0;0;0;Q3Dx6;Q7Dx6;NA;NA;10;5;0;0;RMP1-14;Cisplatin;NA;NA;IP;IP;NA;NA;1
Tran_2017;SyMM;MOC1;Head and neck cancer;SC;5;ND;YOUNG;1;C57BL/6;WT;ND;90;10;12;0;5di;;;;;;;;antiPD1;Cisplatin;NA;NA;0;1;0;0;Q3Dx6;Q7Dx6;NA;NA;10;5;0;0;RMP1-14;Cisplatin;NA;NA;IP;IP;NA;NA;1
Tran_2017;SyMM;MOC1;Head and neck cancer;SC;5;ND;YOUNG;1;C57BL/6;WT;ND;90;10;12;0;5dii;;;;;;;;antiPD1;Cisplatin;NA;NA;1;0;0;0;Q3Dx6;Q7Dx6;NA;NA;10;5;0;0;RMP1-14;Cisplatin;NA;NA;IP;IP;NA;NA;0
Tran_2017;SyMM;MOC2;Head and neck cancer;SC;0,1;ND;YOUNG;1;C57BL/6;WT;ND;60;7;11;0;SFig3b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Tran_2017;SyMM;MOC2;Head and neck cancer;SC;0,1;ND;YOUNG;1;C57BL/6;WT;ND;60;7;11;0;SFig3b;;;;;;;;Cisplatin;NA;NA;NA;0;0;0;0;Q7Dx4;NA;NA;NA;5;0;0;0;Cisplatin;NA;NA;NA;IP;NA;NA;NA;0
Tran_2017;SyMM;MOC2;Head and neck cancer;SC;0,1;ND;YOUNG;1;C57BL/6;WT;ND;60;7;11;0;SFig3b;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;10F.9G2;NA;NA;NA;IP;NA;NA;NA;0
Tran_2017;SyMM;MOC2;Head and neck cancer;SC;0,1;ND;YOUNG;1;C57BL/6;WT;ND;60;8;11;0;SFig3b;;;;;;;;antiPDL1;Cisplatin;NA;NA;0;0;0;0;Q3Dx3;Q7Dx4;NA;NA;10;5;0;0;10F.9G2;Cisplatin;NA;NA;IP;IP;NA;NA;1
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2di;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2di;;;;;;;;RT;NA;NA;NA;3;0;0;0;SD;NA;NA;NA;20;0;0;0;SARRP Xstrahl;NA;NA;NA;T;NA;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2di;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;20;0;0;9H10;NA;NA;NA;IP;T;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;18;5;0;2di;;;;;;;;antiCTLA4;RT;NA;NA;0;3;0;0;Q3Dx3;SD;NA;NA;10;0;0;0;9H10;SARRP Xstrahl;NA;NA;IP;NA;NA;NA;1
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2dii;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;10F.9G2;NA;NA;NA;IP;NA;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2dii;;;;;;;;antiPDL1;RT;NA;NA;0;3;0;0;Q3Dx3;SD;NA;NA;10;20;0;0;10F.9G2;SARRP Xstrahl;NA;NA;IP;T;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2dii;;;;;;;;antiCTLA4;antiPDL1;NA;NA;0;0;0;0;Q3Dx3;Q3Dx3;NA;NA;10;10;0;0;9H10;10F.9G2;NA;NA;IP;IP;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;2dii;;;;;;;;antiCTLA4;antiPDL1;RT;NA;0;0;3;0;Q3Dx3;Q3Dx3;SD;NA;10;10;20;0;9H10;10F.9G2;SARRP Xstrahl;NA;IP;IP;T;NA;1
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;10;5;0;SFig1ci;;;;;;;;RT;NA;NA;NA;3;0;0;0;SD;NA;NA;NA;20;0;0;0;SARRP Xstrahl;NA;NA;NA;T;NA;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;10;5;0;SFig1ci;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;20;0;0;9H10;NA;NA;NA;IP;T;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;9;5;0;SFig1ci;;;;;;;;antiCTLA4;RT;NA;NA;4;3;0;0;Q3Dx3;SD;NA;NA;10;0;0;0;9H10;SARRP Xstrahl;NA;NA;IP;NA;NA;NA;1
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;9;5;0;SFig1cii;;;;;;;;antiCTLA4;RT;NA;NA;4;7;0;0;Q3Dx3;SD;NA;NA;10;0;0;0;9H10;SARRP Xstrahl;NA;NA;IP;NA;NA;NA;1
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;SFig1di;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;10;5;0;SFig1di;;;;;;;;antiCTLA4;RT;NA;NA;0;3;0;0;Q3Dx3;SD;NA;NA;10;0;0;0;9H10;SARRP Xstrahl;NA;NA;IP;NA;NA;NA;1
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;SFig1dii;;;;;;;;RT;NA;NA;NA;3;0;0;0;SD;NA;NA;NA;20;0;0;0;SARRP Xstrahl;NA;NA;NA;T;NA;NA;NA;ND
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;SFig1dii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;9H10;NA;NA;NA;IP;NA;NA;NA;ND
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;SFig3e;;;;;;;;antiPD1;RT;NA;NA;0;3;0;0;Q3Dx3;SD;NA;NA;10;20;0;0;RMP1-14;SARRP Xstrahl;NA;NA;IP;T;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;SFig3e;;;;;;;;antiCTLA4;antiPD1;NA;NA;0;0;0;0;Q3Dx3;Q3Dx3;NA;NA;10;10;0;0;9H10;RMP1-14;NA;NA;IP;IP;NA;NA;0
Twyman_Saint_Victor_2015;SyMM;B16F10;Melanoma;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cn;60;5;5;0;SFig3e;;;;;;;;antiCTLA4;antiPD1;RT;NA;0;0;3;0;Q3Dx3;Q3Dx3;SD;NA;10;10;20;0;9H10;RMP1-14;SARRP Xstrahl;NA;IP;IP;T;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1ci;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1ci;;;;;;;;antiCD4;NA;NA;NA;0;0;0;0;Q5Dx2;NA;NA;NA;10;0;0;0;GK1.5;;;NA;IP;;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1ci;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;10F.9G2;;;NA;IP;;;NA;ND
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1ci;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;J43;;;NA;IP;;;NA;ND
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1ci;;;;;;;;antiOX40;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;OX-86;;;NA;IP;;;NA;ND
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1cii;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1cii;;;;;;;;antiCD4;NA;NA;NA;0;0;0;0;Q5Dx2;NA;NA;NA;10;0;0;0;GK1.5;;;NA;IP;;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1cii;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;10F.9G2;;;NA;IP;;;NA;0
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1cii;;;;;;;;antiLAG3;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;C9B7W;;;NA;IP;;;NA;0
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1cii;;;;;;;;antiTIM3;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;RMT3-23;;;NA;IP;;;NA;0
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;1cii;;;;;;;;antiGITR;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;DTA-1;;;NA;IP;;;NA;0
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCD4;NA;NA;NA;0;0;0;0;Q5Dx2;NA;NA;NA;10;10;0;0;GK1.5;;;NA;IP;;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCD4;antiCTLA4;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;9D9;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCD4;antiPDL1;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;10F.9G2;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCD4;antiPDL2;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;TY25;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCD4;antiPD1;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;RMP1-14;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCD4;antiOX40;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;OX-86;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4di;;;;;;;;antiCTLA4;antiPD1;NA;NA;0;0;0;0;Q4Dx4;Q4Dx4;NA;NA;10;10;0;0;9D9;J43;;NA;IP;IP;;NA;ND
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4dii;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4dii;;;;;;;;antiCD4;NA;NA;NA;0;0;0;0;Q5Dx2;NA;NA;NA;10;0;0;0;GK1.5;;;NA;IP;;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4dii;;;;;;;;antiCD4;antiPDL1;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;10F.9G2;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4dii;;;;;;;;antiCD4;antiLAG3;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;C9B7W;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4dii;;;;;;;;antiCD4;antiTIM3;NA;NA;0;0;0;0;Q5Dx2;Q4Dx4;NA;NA;10;10;0;0;GK1.5;RMT3-23;;NA;IP;IP;;NA;1
Ueha_2015;SyMM;B16F10;Melanoma;SC;0,5;ND;YOUNG;1;C57BL/6;WT;ND;30;8;4;0;4dii;;;;;;;;antiLAG3;antiPDL1;NA;NA;0;0;0;0;Q4Dx4;Q4Dx4;NA;NA;10;10;0;0;C9B7W;J43;;NA;IP;IP;;NA;0
Umezu_2019;SyMM;3LL;Lung cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;11;4;0;6b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Umezu_2019;SyMM;3LL;Lung cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;12;4;0;6b;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q5Dx5;NA;NA;NA;10;0;0;0;10B5;;;NA;IP;;;NA;0
Umezu_2019;SyMM;3LL;Lung cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;12;4;0;6b;;;;;;;;antiPDL2;NA;NA;NA;0;0;0;0;Q5Dx5;NA;NA;NA;10;0;0;0;TY25;;;NA;IP;;;NA;0
Umezu_2019;SyMM;3LL;Lung cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;12;4;0;6b;;;;;;;;antiPDL1;antiPDL2;NA;NA;0;0;0;0;Q5Dx5;Q5Dx5;NA;NA;10;10;0;0;10B5;TY25;;NA;IP;IP;;NA;1
Umezu_2019;SyMM;MC38;Colon cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;15;4;0;1b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Umezu_2019;SyMM;MC38;Colon cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;11;4;0;3b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Umezu_2019;SyMM;MC38;Colon cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;12;4;0;3b;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q5Dx5;NA;NA;NA;10;0;0;0;10B5;;;NA;IP;;;NA;1
Umezu_2019;SyMM;MC38;Colon cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;12;4;0;3b;;;;;;;;antiPDL2;NA;NA;NA;0;0;0;0;Q5Dx5;NA;NA;NA;10;0;0;0;TY25;;;NA;IP;;;NA;1
Umezu_2019;SyMM;MC38;Colon cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;12;4;0;3b;;;;;;;;antiPDL1;antiPDL2;NA;NA;0;0;0;0;Q5Dx5;Q5Dx5;NA;NA;10;10;0;0;10B5;TY25;;NA;IP;IP;;NA;1
Umezu_2019;SyMM;MC38PDL1KO;Colon cancer;SC;1;ND;YOUNG;2;C57BL/6;WT;>4cm3;100;15;4;0;1b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1bi;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1bii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;0,15;0;0;0;9D9;;;NA;PT;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1bi;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;0,5;0;0;0;9D9;;;NA;PT;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1biii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;1,5;0;0;0;9D9;;;NA;PT;;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1ci;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;0,15;0;0;0;9D9;;;NA;IV;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1cii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;0,5;0;0;0;9D9;;;NA;IV;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;60;8;7;0;1ciii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;1,5;0;0;0;9D9;;;NA;IV;;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3di;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3di;;;;;;;;antiCD25;NA;NA;NA;0;0;0;0;SD;NA;NA;NA;12,5;0;0;0;ND;;;NA;IP;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3di;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;9D9;;;NA;IP;;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3di;;;;;;;;antiCD25;antiCTLA4;NA;NA;0;0;0;0;SD;Q3Dx3;NA;NA;12,5;10;0;0;ND;9D9;;NA;IP;IP;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3dii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;1,5;0;0;0;9D9;;;NA;PT;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3dii;;;;;;;;antiCD25;antiCTLA4;NA;NA;0;0;0;0;SD;Q3Dx3;NA;NA;12,5;1,5;0;0;ND;9D9;;NA;IP;PT;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3fi;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;0;;;NA;NA;;;NA;NA
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3fi;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;1,5;0;0;0;RMP1-14;;;NA;PT;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3fi;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;1,5;0;0;0;9D9;;;NA;PT;;;NA;0
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,25;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3fii;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;5;0;0;0;RMP1-14;;;NA;IV;;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,35;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3fi;;;;;;;;antiCTLA4;antiPD1;NA;NA;0;0;0;0;Q3Dx3;Q3Dx3;NA;NA;1,5;1,5;0;0;9D9;RMP1-14;;NA;PT;PT;;NA;1
Van_Hooren_2017;SyMM;MB49;Bladder cancer;SC;0,35;ND;ND;1;C57BL/6;WT;>1cm3;80;8;15;0;3fii;;;;;;;;antiCTLA4;antiPD1;NA;NA;0;0;0;0;Q3Dx3;Q3Dx3;NA;NA;1,5;5;0;0;9D9;RMP1-14;;NA;PT;IV;;NA;1
Van_Woensel_2017;SyMM;GL261;Glioblastoma;IC;0,5;ND;YOUNG;ND;C57BL/6;WT;ND;60;6;7;0;3c;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0
Van_Woensel_2017;SyMM;GL261;Glioblastoma;IC;0,5;ND;YOUNG;ND;C57BL/6;WT;ND;60;10;7;0;3c;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q5Dx2;NA;NA;NA;5;0;0;0;RMP1-14;NA;NA;NA;IP;NA;NA;NA;1
Vanpouille_Box_2015;SyMM;4T1;Breast cancer;SC;0,05;0,06;YOUNG;1;BALB/c;WT;ND;75;16;12;0;6c;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Vanpouille_Box_2015;SyMM;4T1;Breast cancer;SC;0,05;0,06;YOUNG;1;BALB/c;WT;ND;75;16;13;0;6c;;;;;;;;antiTGFbeta;NA;NA;NA;0;0;0;0;Q2Dx9;NA;NA;NA;10;0;0;0;1D11;;;NA;IP;;;NA;0
Vanpouille_Box_2015;SyMM;4T1;Breast cancer;SC;0,05;0,06;YOUNG;1;BALB/c;WT;ND;75;16;18;0;6c;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q4Dx4;NA;NA;NA;10;0;0;0;RMP1-14;;;NA;IP;;;NA;0
Vanpouille_Box_2015;SyMM;4T1;Breast cancer;SC;0,05;0,06;YOUNG;1;BALB/c;WT;ND;75;16;12;0;6c;;;;;;;;antiPD1;antiTGFbeta;NA;NA;6;1;0;0;Q4Dx4;Q2Dx9;NA;NA;10;10;0;0;RMP1-14;1D11;;NA;IP;IP;;NA;0
Vanpouille_Box_2015;SyMM;4T1;Breast cancer;SC;0,05;0,06;YOUNG;1;BALB/c;WT;ND;75;15;12;0;6c;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q1Dx5;NA;NA;NA;6;0;0;0;SARRP;;;NA;IT;;;NA;0
Vanpouille_Box_2015;SyMM;4T1;Breast cancer;SC;0,05;0,06;YOUNG;1;BALB/c;WT;ND;75;16;12;0;6c;;;;;;;;antiTGFbeta;RT;NA;NA;0;1;0;0;Q2Dx9;Q1Dx5;NA;NA;10;6;0;0;1D11;SARRP;;NA;IP;IP;;NA;1
